"pid","NAME","CLASS","POSITION","TPE","CREATED","LINK","USER","USERLINK","JOINED","LAST VISIT","ONLINE FOR","BANK BALANCE","SHL TEAM","IIHF NATION","REPUTATION","ACTIVE","HANDEDNESS","JERSEY NUMBER","HEIGHT","WEIGHT","BIRTHPLACE","TPE AVAILABLE","franchiseID","teamID","team","Inaugural.Season","leagueID","abbr","primary","secondary","alt1","alt2","screening","gettingOpen","passing","puckhandling","shootingAccuracy","shootingRange","offensiveRead","checking","hitting","positioning","stickchecking","shotBlocking","faceoffs","defensiveRead","acceleration","agility","balance","speed","stamina","strength","fighting","aggression","bravery","determination","teamPlayer","leadership","temperament","professionalism","blocker","glove","pokeCheck","rebound","recovery","lowShots","reflexes","skating","mentalToughness","goaltenderStamina","CLEAN_NAME","RENDER","75_Create","75_activity check","75_other","75_training","75_training camp","75_seasonal coaching","75_point task","75_correction","75_recruitment","75_Unretire","75_fantasy","74_Create","74_activity check","74_other","74_training","74_seasonal coaching","74_training camp","74_point task","73_Create","73_other","73_activity check","73_training","73_point task","73_seasonal coaching","73_training camp","74_correction","72_Create","72_activity check","72_other","72_seasonal coaching","72_training","72_training camp","74_recruitment","74_fantasy","72_initial","72_point task","72_fantasy","75_regression","73_regression","72_regression","73_correction","73_recruitment","72_correction"
632,"Jasper Wahls","S73","Left Defense",227,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/632","Psanchez55","https://simulationhockey.com/member.php?action=profile&uid=3339",2018-11-15,2023-08-10,182760,27280000,NA,"USA",4,"IA","Right",77,"5ft 10in",165,"Lufkin, United States",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,14,13,10,10,13,12,5,11,12,12,5,12,11,12,13,13,14,11,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jasper Wahls","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,NA,NA,NA,NA,NA,NA,NA,NA
631,"James MacAvoy","S73","Right Wing",383,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/631","Enraged","https://simulationhockey.com/member.php?action=profile&uid=7642",2023-07-23,2024-04-13,20372,-1350000,NA,"Canada",0,"Active","Left",91,"5ft 11in",177,"Edmonton, Alberta, Canada",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,12,15,15,12,15,11,9,11,14,10,5,12,13,13,13,15,14,11,5,5,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"James MacAvoy","Cody McLeod",NA,24,NA,11,24,NA,NA,NA,NA,NA,NA,NA,14,NA,25,NA,18,10,NA,2,14,30,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,4,NA,NA,NA,NA,NA,NA,NA
630,"Andrejs Smits","S73","Left Wing",162,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/630","industrialwaffles","https://simulationhockey.com/member.php?action=profile&uid=7634",2023-07-21,2023-07-30,16654,6000000,NA,"Latvia",0,"IA","Left",80,"5ft 7in",175,"Riga, Latvia",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,9,14,13,9,10,6,5,5,5,5,5,5,13,13,13,14,14,5,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrejs Smits","Paul Kariya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA
629,"Jamhi Huovinen","S73","Left Defense",222,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/629","Jamhi","https://simulationhockey.com/member.php?action=profile&uid=7602",2023-07-17,2023-08-06,14897,1300000,NA,"Finland",0,"IA","Right",2,"6ft 5in",210,"Klaukkala, Finland",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,9,11,5,5,6,13,13,13,13,11,5,16,11,10,11,11,15,10,5,9,7,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jamhi Huovinen","Simon Edvinsson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,NA,NA,NA,NA,NA,NA,NA,NA
628,"Ondrej von Stoodrick","S73","Left Defense",700,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/628","Saucetonia","https://simulationhockey.com/member.php?action=profile&uid=7615",2023-07-18,2024-04-13,100920,2050000,1,"Czechia",1,"Active","Left",9,"6ft 2in",200,"Cheb, Czechia",4,17,24,"Chicago Syndicate",46,0,"CHI","#d9ad00","#000000","","",5,14,17,17,13,13,17,14,13,13,14,13,5,15,14,13,15,13,14,16,5,5,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ondrej von Stoodrick","",NA,26,NA,60,24,NA,58,NA,NA,NA,NA,NA,16,NA,40,NA,18,46,NA,2,16,40,60,NA,NA,NA,NA,2,NA,NA,3,24,NA,NA,258,7,NA,NA,NA,NA,NA,NA,NA
627,"Valerija Serapin","S73","Right Defense",697,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/627","Will3","https://simulationhockey.com/member.php?action=profile&uid=6022",2022-01-14,2024-04-12,99180,11250000,20,"Czechia",0,"Active","Right",13,"6ft 07in",180,"Vilnius, Lithuania",25,21,33,"Montreal Patriotes",60,0,"MTL","#773141","#ffb612","#b0bac4","",5,10,10,15,10,10,10,15,15,15,15,15,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Valerija Serapin","Emilija Tuciute",NA,24,NA,55,24,36,17,NA,NA,NA,NA,NA,18,NA,45,20,18,28,NA,2,14,35,60,NA,NA,NA,NA,2,NA,10,5,24,NA,NA,241,16,3,NA,NA,NA,NA,NA,NA
626,"Red Panda","S73","Center",446,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/626","Lemorse7","https://simulationhockey.com/member.php?action=profile&uid=6108",2022-03-06,2024-04-12,28090,5600000,NA,"Japan",5,"Active","Left",66,"6ft 1in",189,"tokyo, Japan",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,15,12,14,13,5,13,13,12,13,13,13,15,13,13,17,13,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Panda","a red panda",NA,16,NA,20,24,NA,NA,NA,NA,NA,NA,NA,18,NA,45,NA,18,10,NA,2,16,40,NA,NA,NA,NA,NA,2,NA,NA,5,24,NA,NA,206,NA,NA,NA,NA,NA,NA,NA,NA
625,"Declan Van Ryker","S73","Right Defense",236,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/625","LumberingGiant","https://simulationhockey.com/member.php?action=profile&uid=7606",2023-07-17,2023-08-10,37723,8120000,NA,"USA",0,"IA","Right",33,"6ft 4in",190,"Boise, ID, United States",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,12,11,9,9,12,12,10,13,13,10,5,13,13,12,11,12,14,12,5,10,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declan Van Ryker","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,NA,NA,NA,NA,NA,NA,NA,NA
624,"Gavin Harrison","S73","Left Defense",235,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/624","YouButWorse","https://simulationhockey.com/member.php?action=profile&uid=7603",2023-07-17,2023-08-06,51017,8700000,NA,"USA",0,"IA","Left",72,"6ft 1in",220,"Provo, Utah, United States",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,12,12,8,8,10,12,13,13,10,12,5,15,12,12,12,12,14,13,5,8,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gavin Harrison","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,NA,NA,NA,NA,NA,NA,NA,NA
623,"Kristian Seppanen","S73","Right Defense",1039,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/623","MrPresident","https://simulationhockey.com/member.php?action=profile&uid=7594",2023-07-15,2024-04-14,481980,29830000,18,"Finland",13,"Active","Right",13,"6ft 3in",237,"Helsinki, Finland",8,19,28,"Atlanta Inferno",56,0,"ATL","#BE1E2D","#ffdd00","#F26522","",5,13,15,15,13,15,16,17,15,15,16,16,5,16,16,16,16,16,16,17,5,5,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kristian Seppanen","https://i.imgur.com/Om2r0qr.jpg",NA,26,NA,65,24,56,153,NA,3,NA,12,NA,18,NA,45,28,18,98,NA,2,16,40,81,NA,NA,NA,NA,2,NA,28,5,24,1,NA,277,17,NA,NA,NA,NA,NA,NA,NA
622,"Entropy Sanchez","S73","Right Wing",397,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/622","Coswi","https://simulationhockey.com/member.php?action=profile&uid=5702",2021-07-01,2024-02-15,78776,3000000,NA,"USA",2,"IA","Right",52,"6ft 1in",225,"Sacramento, United States",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,14,14,15,10,15,13,10,13,12,9,5,13,14,14,14,13,14,13,7,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Entropy Sanchez","Patches O’Hoolihan",NA,4,NA,6,12,NA,NA,NA,NA,NA,NA,NA,12,NA,18,NA,18,10,NA,2,16,24,4,NA,NA,NA,NA,2,NA,13,3,24,NA,NA,228,1,NA,NA,NA,NA,NA,NA,NA
621,"Update Portal","S73","Right Defense",511,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/621","wumaduce","https://simulationhockey.com/member.php?action=profile&uid=2789",2017-10-02,2024-04-11,2253600,7995002,19,"Ireland",115,"Active","Left",42,"6ft 2in",225,"Frenchieville, Ireland",0,20,30,"Seattle Argonauts",56,0,"SEA","#192e58","#c5942c","#7d92ab","#d1d1d2",5,12,15,15,13,13,14,13,13,14,13,13,5,16,13,13,15,15,15,15,5,6,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Update Portal","Macho Man ",NA,2,NA,5,12,28,NA,NA,NA,NA,NA,NA,2,NA,5,28,18,NA,NA,2,12,30,32,NA,NA,NA,NA,2,NA,28,5,24,NA,8,255,13,NA,NA,NA,NA,NA,NA,NA
620,"Kenny Omega","S73","Left Wing",985,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/620","RaidTheArcade","https://simulationhockey.com/member.php?action=profile&uid=7575",2023-07-12,2024-04-14,166860,9290000,5,"Norway",7,"Active","Right",12,"6ft 0in",218,", Unassigned",51,13,19,"New England Wolfpack",13,0,"NEW","#006a36","#ffffff","#717276","",5,16,17,17,16,12,17,15,12,15,15,5,5,16,14,14,15,15,16,17,5,9,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kenny Omega","Kenny Omega",NA,26,NA,65,24,28,150,NA,NA,NA,4,NA,18,NA,45,28,18,89,NA,2,16,40,79,NA,NA,NA,NA,2,5,28,5,24,NA,7,264,18,NA,NA,NA,NA,NA,NA,NA
619,"Tiko Menhir","S73","Left Defense",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/619","Menhir","https://simulationhockey.com/member.php?action=profile&uid=7537",2023-07-06,2023-07-13,3057,1500000,NA,"Finland",0,"IA","Left",2,"6ft 2in",190,"Nuorgam, Finland",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,12,14,10,7,15,8,8,8,12,6,5,11,10,10,8,8,14,9,5,7,6,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tiko Menhir","Kasper Bjorqvist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
618,"Ho Lee-Smokes","S73","Right Defense",1027,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/618","Nike","https://simulationhockey.com/member.php?action=profile&uid=700",2012-12-14,2024-04-14,648000,30585000,1,"Japan",17,"Active","Right",4,"6ft 2in",205,"City, Japan",14,17,24,"Chicago Syndicate",46,0,"CHI","#d9ad00","#000000","","",13,13,15,15,13,13,15,16,14,16,16,16,5,17,16,15,18,16,16,16,5,5,8,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ho Lee-Smokes","",NA,26,NA,65,24,56,148,NA,NA,NA,NA,NA,18,NA,45,28,18,95,NA,2,16,40,84,NA,NA,NA,NA,2,NA,28,5,24,NA,NA,277,19,7,NA,NA,NA,NA,NA,NA
617,"Sim Wen","S73","Right Defense",958,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/617","Jepox","https://simulationhockey.com/member.php?action=profile&uid=1998",2015-10-15,2024-04-14,6292512,5730000,18,"USA",58,"Active","Right",24,"6ft 0in",190,"Albuqurque, New Mexico, United States",14,19,28,"Atlanta Inferno",56,0,"ATL","#BE1E2D","#ffdd00","#F26522","",5,15,16,16,13,15,16,16,15,15,15,15,5,16,16,14,16,16,16,16,5,5,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sim Wen","Ryan Hartman akahttps://cdn.discordapp.com/emojis/108672...y=lossless",NA,22,NA,55,24,28,124,NA,NA,NA,14,NA,18,NA,45,28,18,91,NA,2,16,40,74,NA,NA,NA,NA,2,5,28,5,24,NA,5,261,28,1,NA,NA,NA,NA,NA,NA
616,"Liam Rodgers","S73","Right Defense",247,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/616","ikarivirtual","https://simulationhockey.com/member.php?action=profile&uid=7529",2023-07-05,2023-10-27,7596,9100000,NA,"Canada",0,"IA","Right",5,"6ft 2in",200,"Vancouver, Canada",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,12,14,13,13,13,13,9,11,11,11,5,13,13,13,12,10,14,11,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liam Rodgers","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,3,5,24,NA,NA,211,NA,NA,NA,NA,NA,NA,NA,NA
615,"Graham Schwartz","S73","Left Defense",452,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/615","Schwartzy","https://simulationhockey.com/member.php?action=profile&uid=7516",2023-07-03,2024-03-11,70127,1600000,8,"Canada",2,"IA","Left",44,"6ft 2in",207,"Drummondville, Canada",1,1,1,"Calgary Dragons",1,0,"CGY","#a40000","#000000","#ffffff","#797979",5,14,14,15,13,13,16,14,12,13,13,11,5,13,14,13,13,15,15,12,6,6,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graham Schwartz","",NA,4,NA,NA,12,10,NA,NA,NA,NA,NA,NA,8,NA,12,9,18,NA,NA,2,16,40,8,28,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,3,6,NA,NA,NA,NA,NA,NA
614,"Mephistopheles Morgonstjärna","S73","Right Defense",986,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/614","Mayuu","https://simulationhockey.com/member.php?action=profile&uid=3109",2018-07-05,2024-04-11,5219856,4411500,0,"Germany",90,"Active","Left",66,"6ft 3in",235,"Leipzig, Germany",32,15,21,"Buffalo Stampede",25,0,"BUF","#164833","#F9BB14","","",5,15,16,16,13,17,16,16,16,15,15,15,5,16,16,15,15,16,14,15,5,8,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mephistopheles Morgonstjarna","Simon Edvinsson",NA,26,NA,65,24,56,108,NA,NA,NA,10,NA,18,NA,45,28,18,86,NA,2,16,40,82,NA,NA,NA,NA,2,NA,28,5,24,NA,5,273,19,6,NA,NA,NA,NA,NA,NA
613,"Prince Marius","S73","Left Wing",1028,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/613","karey","https://simulationhockey.com/member.php?action=profile&uid=2834",2017-11-26,2024-04-14,3405456,87125000,0,"Germany",136,"Active","Right",19,"6ft 2in",200,"Munich, Germany",20,15,21,"Buffalo Stampede",25,0,"BUF","#164833","#F9BB14","","",12,16,16,16,14,12,16,16,16,16,16,11,12,16,16,15,16,16,15,16,5,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prince Marius","Dalibor Dvorski",NA,26,NA,65,24,56,152,NA,NA,NA,9,NA,18,NA,45,28,18,87,NA,2,16,40,82,NA,NA,NA,NA,2,NA,28,5,24,NA,NA,283,18,NA,NA,NA,NA,NA,NA,NA
612,"Sad Ketchup","S73","Left Wing",1037,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/612","Tylar","https://simulationhockey.com/member.php?action=profile&uid=74",2011-12-23,2024-04-14,5342112,53893000,1,"Unassigned",25,"Active","Left",13,"6ft 3in",205,"KetchupTown ,",38,17,24,"Chicago Syndicate",46,0,"CHI","#d9ad00","#000000","","",5,18,14,17,16,12,18,15,12,14,14,5,5,15,15,15,17,15,17,16,5,5,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sad Ketchup","",NA,26,NA,65,24,56,151,NA,NA,NA,12,NA,18,NA,45,28,18,94,NA,2,16,40,79,NA,NA,NA,NA,2,NA,28,5,24,NA,NA,285,19,NA,NA,NA,NA,NA,NA,NA
611,"Jean-François Bokassa","S73","Right Defense",456,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/611","LordBirdman","https://simulationhockey.com/member.php?action=profile&uid=4494",2020-01-13,NA,NA,56092000,NA,"Czechia",85,"Active","Right",24,"6ft 7in",258,"Bangui, Central African Republic",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,13,12,11,12,11,16,13,14,14,13,5,16,13,13,14,13,14,14,7,8,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jean-Francois Bokassa","Avon Barksdale",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15,NA,18,27,NA,16,14,35,36,NA,NA,NA,NA,2,NA,NA,3,24,NA,NA,248,8,NA,NA,NA,NA,NA,NA,NA
610,"Nik Smith","S73","Right Defense",647,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/610","SmittyHextall","https://simulationhockey.com/member.php?action=profile&uid=7473",2023-06-22,2024-04-12,184920,1740000,4,"USA",0,"Active","Left",44,"6ft 2in",226,"Gahanna, Ohio, United States",12,8,8,"Manhattan Rage",2,0,"MAN","#97181b","#ffffff","#000000","",9,12,14,13,13,13,15,15,14,15,15,16,5,15,13,13,15,13,16,15,9,10,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nik Smith","Jim Paek",NA,24,NA,38,24,NA,58,NA,NA,NA,NA,NA,18,NA,30,NA,18,73,NA,2,16,16,37,NA,NA,NA,NA,2,15,6,5,24,NA,NA,241,NA,NA,NA,NA,NA,NA,NA,NA
609,"Justin Wood","S73","Right Defense",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/609","HighwaterHockey","https://simulationhockey.com/member.php?action=profile&uid=7454",2023-06-20,2023-06-21,531,4000000,NA,"USA",0,"IA","Right",26,"5ft 10in",190,"City, United States",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,12,10,5,5,5,5,5,15,5,5,5,15,10,10,10,10,15,8,5,8,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Wood","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
608,"Brooklyn Physt","S73","Left Defense",1018,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/608","CptSquall","https://simulationhockey.com/member.php?action=profile&uid=2849",2017-11-26,2024-04-14,3232656,33129000,3,"USA",40,"Active","Left",7,"5ft 11in",162,"New Orleans, United States",8,3,9,"Toronto North Stars",2,0,"TOR","#195aa5","#ffffff","","",5,16,16,16,13,16,16,15,13,16,15,15,5,15,16,16,15,16,15,17,9,10,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brooklyn Physt","Erika Szeles",NA,26,NA,63,24,56,156,NA,NA,NA,1,NA,18,NA,45,28,18,95,NA,2,16,40,74,NA,NA,NA,NA,2,NA,28,5,24,NA,NA,281,16,NA,NA,NA,NA,NA,NA,NA
607,"Jeff Goldblum","S73","Right Defense",910,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/607","SewingWithNancy","https://simulationhockey.com/member.php?action=profile&uid=5116",2020-09-09,2024-04-03,1108800,31290000,5,"USA",12,"Active","Right",70,"6ft 4in",225,"West Homestead, United States",34,13,19,"New England Wolfpack",13,0,"NEW","#006a36","#ffffff","#717276","",5,12,16,16,13,13,15,16,14,17,16,15,5,17,15,15,16,15,15,15,5,5,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeff Goldblum","Jeff Goldblum",NA,24,NA,58,24,56,99,NA,NA,NA,NA,NA,18,NA,45,28,18,73,NA,2,16,40,57,NA,NA,NA,NA,2,NA,28,5,24,NA,NA,282,11,NA,NA,NA,NA,NA,NA,NA
606,"Guy Incognito","S73","Left Defense",1049,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/606","Leafs4ever","https://simulationhockey.com/member.php?action=profile&uid=12",2011-11-14,2024-04-14,1548000,129101000,15,"Canada",23,"Active","Left",24,"6ft 1in",190,"Hamilton, Canada",2,14,17,"Texas Renegades",10,0,"TEX","#000000","#616161","","",5,15,17,17,13,13,17,17,14,16,15,15,5,17,15,15,16,15,16,16,5,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guy Incognito","Nicklas Lidström",NA,26,NA,65,24,56,154,NA,NA,NA,11,NA,18,NA,45,28,18,97,NA,2,16,40,81,NA,NA,NA,NA,2,NA,28,5,24,NA,NA,284,17,8,NA,NA,NA,NA,NA,NA
605,"Unspeakable Horror","S73","Left Defense",645,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/605","aeonsjenni","https://simulationhockey.com/member.php?action=profile&uid=7435",2023-06-16,NA,NA,5540000,6,"Unassigned",3,"Active","Right",2,"6ft 0in",200,"Elsewhere, The Unknowable Void",3,6,31,"Tampa Bay Barracuda",59,0,"TBB","#000000","#f499c2","#0ad2d2","#ffffff",5,14,14,14,11,11,14,15,14,16,15,15,5,16,15,13,15,15,15,15,5,5,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspeakable Horror","You Do Not Want To Know",NA,2,NA,5,12,NA,22,NA,NA,NA,NA,NA,12,NA,23,28,18,65,NA,2,14,35,62,NA,NA,NA,NA,2,NA,28,5,24,NA,NA,262,24,NA,NA,NA,NA,NA,NA,NA
604,"Rence Sykut","S73","Center",855,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/604","Rtpc31","https://simulationhockey.com/member.php?action=profile&uid=7628",2023-07-20,2024-04-12,148260,1040000,19,"Latvia",2,"Active","Left",8,"6ft 0in",205,"Riga, Latvia",4,20,30,"Seattle Argonauts",56,0,"SEA","#192e58","#c5942c","#7d92ab","#d1d1d2",15,15,16,15,15,12,15,15,13,15,15,12,15,14,16,15,15,16,16,16,5,9,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rence Sykut","",NA,26,NA,55,24,39,142,NA,NA,NA,NA,NA,18,NA,15,14,18,73,NA,2,16,27,70,12,NA,NA,NA,2,NA,16,5,24,NA,NA,241,16,NA,NA,NA,NA,NA,NA,NA
603,"Jamal Jackson the 3rd","S73","Right Defense",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/603","Bobjohn","https://simulationhockey.com/member.php?action=profile&uid=7083",2023-04-01,2023-07-18,477,0,NA,"USA",0,"IA","Right",21,"6ft 2in",179,"Chicago, United States",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,17,12,5,9,5,5,5,10,9,5,10,5,12,7,5,5,14,5,5,5,8,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jamal Jackson the 3rd","Long beard and hair long face and small eyes but normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
602,"Hank Falcon","S73","Left Wing",157,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/602","Hankfalcon","https://simulationhockey.com/member.php?action=profile&uid=7599",2023-07-17,2023-07-18,424,0,NA,"Great Britain",0,"IA","Left",25,"5ft 10in",200,"Guildford, Great Britain",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,13,10,10,7,13,7,5,13,8,5,8,5,13,13,13,13,14,5,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hank Falcon","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
601,"Jae-ik Barron","S73","Center",1039,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/601","charlieconway","https://simulationhockey.com/member.php?action=profile&uid=4060",2019-07-29,2024-04-12,4960656,87075000,18,"Canada",114,"Active","Left",27,"6ft 2in",201,"Seongnam, South Korea",10,19,28,"Atlanta Inferno",56,0,"ATL","#BE1E2D","#ffdd00","#F26522","",9,15,15,17,13,12,15,16,13,15,16,12,15,16,16,15,17,16,17,17,5,5,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jae-ik Barron","Cho Gue-sung",NA,26,NA,65,24,56,149,NA,NA,NA,11,NA,18,NA,45,28,18,99,NA,2,16,40,76,NA,NA,NA,NA,2,NA,28,5,24,NA,4,279,17,7,NA,NA,NA,NA,NA,NA
